,Name,Retail,Groc,Transit,Workplace,Res,Park
0,US,-42,-7,-51,-37,+13,+4
1,Belknap County,-33,+0%,Not,-35,+23,-53
2,Carroll County,-54,-18,Not,-42,+22,-15
3,Cheshire County,-33,-6%,Not,-33,+23,-22
4,Coos County,-43,+9%,Not,-37,+10,-56
5,Grafton County,-49,-18,-33,-43,+25,-63
6,Hillsborough County,-48,-9%,-40,-38,+14,+97
7,Merrimack County,-39,-6%,-57,-34,+13,-4%
8,Rockingham County,-41,-4%,-57,-37,+14,+63
9,Strafford County,-35,-6%,-59,-36,+13,-20
10,Sullivan County,-25,-9%,Not,-30,+23,Not
