,Name,Retail,Groc,Transit,Workplace,Res,Park
0,US,-44,-9,-54,-40,+15,+76
1,Fairfield County,-52,-17,-65,-45,+17,+53
2,Hartford County,-47,-9%,-50,-39,+14,+88
3,Litchfield County,-35,-6%,Not,-37,+14,+26
4,Middlesex County,-41,+0%,-43,-38,+14,+42
5,New Haven County,-44,-8%,-50,-39,+14,+43
6,New London County,-45,-3%,-50,-41,+15,+83
7,Tolland County,-46,-3%,-34,-40,+14,+4%
8,Windham County,-27,+4%,-57,-35,+13,+22
