,Name,Retail,Groc,Transit,Workplace,Res,Park
0,KW,-70,-47,-66,-43,+24,-65
1,Al Ahmadi Governorate,-70,-47,-53,-43,+23,-58
2,Al Asimah Governate,-80,-53,-73,-45,+24,-77
3,Al Farwaniyah Governorate,-66,-55,-74,-44,+24,-63
4,Al Jahra Governorate,-58,-37,-16,-26,+23,-47
5,Hawalli Governorate,-70,-41,-45,-48,+23,-68
6,Mubarak Al-Kabeer Governorate,-62,-41,-38,-34,+26,-62
