,Name,Retail,Groc,Transit,Workplace,Res,Park
0,NO,-24,+3,-44,-44,+16,+68
1,Agder,-20,+2%,-18,-43,+14,+66
2,Innlandet,-24,-8%,-45,-38,+14,+9%
3,Møre og Romsdal,-20,+0%,-27,-39,+14,+83
4,Nordland,-23,+5%,-54,-36,+13,+31
5,Oslo,-40,+9%,-54,-60,+23,+10
6,Rogaland,-23,+1%,-43,-42,+16,+13
7,Troms Og Finnmark,-32,-5%,-59,-39,+14,-14
8,Trondelag,-28,+0%,-53,-45,+18,+30
9,Vestfold Og Telemark,-12,+5%,-31,-40,+13,+81
10,Vestland,-28,+0%,-41,-42,+16,+59
11,Viken,-12,+9%,-52,-45,+16,+11
