,Name,Retail,Groc,Transit,Workplace,Res,Park
0,US,-41,-16,-48,-37,+14,+26
1,Kent County,-35,-16,-24,-35,+13,+9%
2,New Castle County,-44,-19,-50,-39,+15,+32
3,Sussex County,-40,-9%,-46,-35,+13,-9%
